"SRS ID","Body Site","Assembly file location","Assembly MD5","Assembly File Size","Reads file location","Reads MD5","Reads File Size"
"SRS022713","stool","/data/HMASM/PGAs/stool/SRS022713.scaffolds.fa.bz2","ea7419891d8a4e4c893b00c73a1c9b83","17462835","/data/Illumina/stool/SRS022713.tar.bz2","a9c10a312b4931c46f2fabde2eb08466","6306825384"
"SRS023829","stool","/data/HMASM/PGAs/stool/SRS023829.scaffolds.fa.bz2","8c8fa70893192e2d126f8c0ac0f8b6f3","8703778","/data/Illumina/stool/SRS023829.tar.bz2","e05b5ae0a34e7488f4333fd873a3c811","8288138311"
"SRS024388","stool","/data/HMASM/PGAs/stool/SRS024388.scaffolds.fa.bz2","22cca7b453f5bbb84581f092f2c4c881","22928567","/data/Illumina/stool/SRS024388.tar.bz2","9e82bf9d0a7c42e42811e34a3ad5a738","9763641284"
"SRS042628","stool","/data/HMASM/PGAs/stool/SRS042628.scaffolds.fa.bz2","c307ec266a6e9a9d27e26a1425c8ee54","37495761","/data/Illumina/stool/SRS042628.tar.bz2","e241246ce3eada62542f93316109dcff","7031649766"
"SRS047014","stool","/data/HMASM/PGAs/stool/SRS047014.scaffolds.fa.bz2","4cff1361f5e8d6d65872329bc9aaee07","46338740","/data/Illumina/stool/SRS047014.tar.bz2","aa6b1bb01dbd1ae30a59bc98ae463ab9","6514890014"
"SRS048164","stool","/data/HMASM/PGAs/stool/SRS048164.scaffolds.fa.bz2","1aef7e0fb6a15f0d219f854a110d2e79","41121361","/data/Illumina/stool/SRS048164.tar.bz2","f510a1cf78cde3e590d5283fc142f261","6111559776"
"SRS049712","stool","/data/HMASM/PGAs/stool/SRS049712.scaffolds.fa.bz2","d8fa12fa2987da2293d198c7e862a6f1","31415071","/data/Illumina/stool/SRS049712.tar.bz2","089a09affa334ebf58260a8bdd823c21","8564751638"
"SRS051882","stool","/data/HMASM/PGAs/stool/SRS051882.scaffolds.fa.bz2","4536d142c0b77ca7604caeb4a5bbe4ec","32492422","/data/Illumina/stool/SRS051882.tar.bz2","c6d393dceaf2ef4af845d127964e9c8f","6833811422"
"SRS053335","stool","/data/HMASM/PGAs/stool/SRS053335.scaffolds.fa.bz2","eebf24414b0484427d4b9edd12bd1b75","31383947","/data/Illumina/stool/SRS053335.tar.bz2","a56ffc86f97768c45c39e9c3697f0bc1","7821707918"
"SRS054590","stool","/data/HMASM/PGAs/stool/SRS054590.scaffolds.fa.bz2","72cffafbcfd86dccefd9539908b3c00d","12671442","/data/Illumina/stool/SRS054590.tar.bz2","0b6f2cd0e53f00af8db9710fa3dbd874","6018472168"
"SRS063040","stool","/data/HMASM/PGAs/stool/SRS063040.scaffolds.fa.bz2","91afb7442acc5e76cb77a58e4f8325f0","49545695","/data/Illumina/stool/SRS063040.tar.bz2","b4254fe39a37a5ddbead7b40eeab4ad5","8131960445"
"SRS077730","stool","/data/HMASM/PGAs/stool/SRS077730.scaffolds.fa.bz2","c9cab97208e148d581d7b70af543b482","32387763","/data/Illumina/stool/SRS077730.tar.bz2","d58b0c549ba68aae9845932c7a23769a","7218428561"
"SRS078176","stool","/data/HMASM/PGAs/stool/SRS078176.scaffolds.fa.bz2","230b60028bd3345094b442ed5f36ae47","37311954","/data/Illumina/stool/SRS078176.tar.bz2","d7644cc2f616051023e9b2504c66ed4d","5705152815"
"SRS019029","subgingival_plaque","/data/HMASM/PGAs/subgingival_plaque/SRS019029.scaffolds.fa.bz2","c2715134da6ac01ef5b63851bca703de","27818106","/data/Illumina/subgingival_plaque/SRS019029.tar.bz2","e598c79ed8a7f60c2166e382fd017470","2010009104"
"SRS013170","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS013170.scaffolds.fa.bz2","2ef7391f0ae2fe5953aef588a06722f3","48958544","/data/Illumina/supragingival_plaque/SRS013170.tar.bz2","f820635eea95f13efb9de27b0fee8531","4477479493"
"SRS013533","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS013533.scaffolds.fa.bz2","718e53e6e540b17e7fcc0bf452292dc2","45334049","/data/Illumina/supragingival_plaque/SRS013533.tar.bz2","1f10a6d475fbf7b094f0bde2016963ab","3027568431"
"SRS013836","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS013836.scaffolds.fa.bz2","57e1e9ccd067e87a2a92c526d0d0e441","27652794","/data/Illumina/supragingival_plaque/SRS013836.tar.bz2","c29419c674e8477c262058c94be8d9b2","2773824100"
"SRS014578","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS014578.scaffolds.fa.bz2","8f073a68ab7b89fb10433503b4099906","32451927","/data/Illumina/supragingival_plaque/SRS014578.tar.bz2","675e435133e476eed8efda1f86140e31","3368442105"
"SRS015063","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS015063.scaffolds.fa.bz2","ec88016b1b12425b8ae5c502bc1024ce","17665913","/data/Illumina/supragingival_plaque/SRS015063.tar.bz2","574e6ab1da1b5d9a9ac63e29b2798937","4208218446"
"SRS015650","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS015650.scaffolds.fa.bz2","0eff352c458e54e698d7a462ae77ff75","12138687","/data/Illumina/supragingival_plaque/SRS015650.tar.bz2","6a893f992e0cd00a6f55efacfc486c2b","2053418761"
"SRS015899","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS015899.scaffolds.fa.bz2","8f9e08986d0f8f7f52b5c0737c45b323","22330019","/data/Illumina/supragingival_plaque/SRS015899.tar.bz2","9f313ceea9cd82ab71a2597aabba8187","4951561119"
"SRS015989","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS015989.scaffolds.fa.bz2","5c340d2c819a2f6e7f186ac0c20f0ff4","19570229","/data/Illumina/supragingival_plaque/SRS015989.tar.bz2","085712e37dfa7be29875b8dad9b3c2c7","4404566578"
"SRS016092","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS016092.scaffolds.fa.bz2","abf2ea99a57da45d4206d08a7f2bf6fa","14620007","/data/Illumina/supragingival_plaque/SRS016092.tar.bz2","fe88d92980890e652ebd631596c7a672","3588793218"
"SRS016360","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS016360.scaffolds.fa.bz2","d7a55ea96b764e29d4a2d42721ef4c36","24571788","/data/Illumina/supragingival_plaque/SRS016360.tar.bz2","94b9c0a4f86774560a7040447b78d95a","4936532169"
"SRS016541","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS016541.scaffolds.fa.bz2","b62bd52e70f6698c61d9f6412c2fc0a8","21591707","/data/Illumina/supragingival_plaque/SRS016541.tar.bz2","a2808c4f9b25d0269db043206e7e3698","3539644561"
"SRS016746","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS016746.scaffolds.fa.bz2","7a8c116f1dfedc783577d1b007287084","33250317","/data/Illumina/supragingival_plaque/SRS016746.tar.bz2","c9cec6e2428fce7599af97a3bd9e7b50","4670708822"
"SRS017088","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS017088.scaffolds.fa.bz2","3f2ac538501bafb44f961695599c454d","3851320","/data/Illumina/supragingival_plaque/SRS017088.tar.bz2","4e0373f06f7d9327449b4913e608668b","1138915998"
"SRS017304","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS017304.scaffolds.fa.bz2","d6b77c26dea0b90aee17717128bceca7","22360570","/data/Illumina/supragingival_plaque/SRS017304.tar.bz2","63303046cb06d9a3c6d98f6cf0a6a990","3630980533"
"SRS017445","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS017445.scaffolds.fa.bz2","9200408cb5361032643f494c7cabf8e3","32025539","/data/Illumina/supragingival_plaque/SRS017445.tar.bz2","98403881e2b509e660ff3bfb7873f6ca","7447938884"
"SRS017691","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS017691.scaffolds.fa.bz2","274d74e4495129a076549dd3b8b0bbc2","48875974","/data/Illumina/supragingival_plaque/SRS017691.tar.bz2","5000b077eb45bd72fa6aa5f5f7eb89af","4946251361"
"SRS017814","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS017814.scaffolds.fa.bz2","d6dea2015378c795e293b9c76811563d","11930260","/data/Illumina/supragingival_plaque/SRS017814.tar.bz2","02a597993dd9f5aa7b948800afa9259e","3201155257"
"SRS018157","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS018157.scaffolds.fa.bz2","6cc0f1dfed96a61d7833fe79c468d53a","43745137","/data/Illumina/supragingival_plaque/SRS018157.tar.bz2","aa6eb74ea5eeef9bf5828c039c8666da","7093734418"
"SRS024144","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS024144.scaffolds.fa.bz2","9db1ea1edc969fb184df3d15020be250","21239322","/data/Illumina/supragingival_plaque/SRS024144.tar.bz2","d572d5f93bf1eb16ece306c29db564c9","1975723870"
"SRS024649","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS024649.scaffolds.fa.bz2","2e4326154bc16a30f5778abff3b8f19b","30705977","/data/Illumina/supragingival_plaque/SRS024649.tar.bz2","cfb006f35dae51e7c60865b64ee452ba","3993467031"
"SRS047634","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS047634.scaffolds.fa.bz2","d056f5ea682522a7620ce7463f3b4e5b","57445488","/data/Illumina/supragingival_plaque/SRS047634.tar.bz2","089e252f2bb4d89a1eb6744a44e0a3fc","4804163593"
"SRS053630","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS053630.scaffolds.fa.bz2","65f1bb2609bef1a9ad84d9fa000bde74","11498912","/data/Illumina/supragingival_plaque/SRS053630.tar.bz2","5613b235d4bf2d461f6812fe6e1dba08","3630048576"
"SRS053917","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS053917.scaffolds.fa.bz2","8d81d1fd56381d547f7d85055087e1ad","40792680","/data/Illumina/supragingival_plaque/SRS053917.tar.bz2","19912fb5ccd92214cbf78bec84e59653","8127165171"
"SRS065099","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS065099.scaffolds.fa.bz2","51fd58b30b7938d75d937256ef246130","35412238","/data/Illumina/supragingival_plaque/SRS065099.tar.bz2","d9271896a379a15e114c9e7133800cc3","3159748117"
"SRS075410","supragingival_plaque","/data/HMASM/PGAs/supragingival_plaque/SRS075410.scaffolds.fa.bz2","ab2713077148345ac59a97af42b4f27e","22728807","/data/Illumina/supragingival_plaque/SRS075410.tar.bz2","ded5ce8d5b198ccdf5b4b99d70fc8ae9","7673752491"
"SRS013948","throat","/data/HMASM/PGAs/throat/SRS013948.scaffolds.fa.bz2","d1755c1d8886804b60d051dbc39942a2","17067806","/data/Illumina/throat/SRS013948.tar.bz2","cf553ff0abedd8f24ed974e195d4aae7","2091772740"
"SRS015062","throat","/data/HMASM/PGAs/throat/SRS015062.scaffolds.fa.bz2","ec220d321311e44386aae1d333abb8f4","1957540","/data/Illumina/throat/SRS015062.tar.bz2","96c455225ea351fccf24de181e74abe5","117648278"
"SRS019027","throat","/data/HMASM/PGAs/throat/SRS019027.scaffolds.fa.bz2","245ec3fe477c73feba2780362d47c2bb","18948399","/data/Illumina/throat/SRS019027.tar.bz2","eeee1b1361e7ff54765ec12da0f355c6","1890759330"
"SRS019127","throat","/data/HMASM/PGAs/throat/SRS019127.scaffolds.fa.bz2","87904c1e75067dc4fb3bd46c0ef4cbe3","24783494","/data/Illumina/throat/SRS019127.tar.bz2","d7fa58e98d39918aab7b03700cc08439","2898218223"
"SRS065335","throat","/data/HMASM/PGAs/throat/SRS065335.scaffolds.fa.bz2","e5bf3bbe130ae7ea19de9322d7e7f906","10260426","/data/Illumina/throat/SRS065335.tar.bz2","886d67b985db91c75c6219e3135d8b15","479710867"
"SRS014470","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS014470.scaffolds.fa.bz2","f27b0498aad91413cd0a780b2d87366d","33235121","/data/Illumina/tongue_dorsum/SRS014470.tar.bz2","16f221bd3f7dcbf40b3a55bb7c3eea1b","5614806525"
"SRS014684","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS014684.scaffolds.fa.bz2","6f054b9fb7082c8d1c7cfee7379c722e","24217888","/data/Illumina/tongue_dorsum/SRS014684.tar.bz2","b92c066acb50ad1a95e9bf5df31049a6","8144123962"
"SRS015272","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS015272.scaffolds.fa.bz2","750ce7976c60ddcc6414143f84d6f897","20232989","/data/Illumina/tongue_dorsum/SRS015272.tar.bz2","38f18a55c2f51cac4bc7198ad77466f0","5023537757"
"SRS015395","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS015395.scaffolds.fa.bz2","22f79eb0ce23a97ed87bb9cdc4dc985a","15682050","/data/Illumina/tongue_dorsum/SRS015395.tar.bz2","9cd5650085440f69e71dcf960a564911","4883257745"
"SRS016225","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS016225.scaffolds.fa.bz2","a66ea7bd6ba1cc30b9246c34393f9419","25825630","/data/Illumina/tongue_dorsum/SRS016225.tar.bz2","6bb6c6cb605a2c45aeb6223a95a11a82","7254201150"
"SRS016529","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS016529.scaffolds.fa.bz2","fc8a8280de74a8ffcfa340477760f784","10647209","/data/Illumina/tongue_dorsum/SRS016529.tar.bz2","ef57499a5e6d8e457ddb6efdf34f6856","5766041890"
"SRS017076","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS017076.scaffolds.fa.bz2","ad880e42c49571e4c1eb009887e0760e","16441991","/data/Illumina/tongue_dorsum/SRS017076.tar.bz2","81e84ea9bc18c6c6ec7e1f2d3c7a1c54","4091201191"
"SRS017120","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS017120.scaffolds.fa.bz2","5205d5a4e913ed46f235a6438bb645a1","31467099","/data/Illumina/tongue_dorsum/SRS017120.tar.bz2","50e4fd0613d256fe8d4a2a083d3db340","6459096536"
"SRS017713","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS017713.scaffolds.fa.bz2","06d13961d7b7cd64780528118174f2c6","16974916","/data/Illumina/tongue_dorsum/SRS017713.tar.bz2","7c86687f5434406271edf6b5c041f6c1","4323175091"
"SRS018439","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS018439.scaffolds.fa.bz2","03ec2fcbb5338b2f0d94025a2cadda69","31428233","/data/Illumina/tongue_dorsum/SRS018439.tar.bz2","9dc0c7c7382ff8797b0dc3de531f55de","7623716756"
"SRS019022","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS019022.scaffolds.fa.bz2","3aefc8d82acfe2a52f966fa04af06d6e","21283888","/data/Illumina/tongue_dorsum/SRS019022.tar.bz2","299192f17c8132696b5cb71aea3855f0","7005156728"
"SRS019607","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS019607.scaffolds.fa.bz2","54bd27a98cc73bf441a844f4c66d3e9d","32365322","/data/Illumina/tongue_dorsum/SRS019607.tar.bz2","cf50cda052e608ab9ac1d4dfc05fb450","6322382226"
"SRS020220","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS020220.scaffolds.fa.bz2","5458b0724a4a87c253b0b283e644e327","27440108","/data/Illumina/tongue_dorsum/SRS020220.tar.bz2","39e010a4f1619e0524a452969dc0f6f2","5886259826"
"SRS023557","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS023557.scaffolds.fa.bz2","616d7d2afbd28d72fbf6e5f6ee2f2feb","15884282","/data/Illumina/tongue_dorsum/SRS023557.tar.bz2","a1b50eb89d7af4c838bba6a5eebdc61c","3548487434"
"SRS023926","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS023926.scaffolds.fa.bz2","14b625d7cdecec0b86138282a3cb844e","35509777","/data/Illumina/tongue_dorsum/SRS023926.tar.bz2","65a8a59d46be155b0195bf81b5defe50","6920772914"
"SRS024015","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS024015.scaffolds.fa.bz2","9f2af318723b14f6089820f258b619a7","26140523","/data/Illumina/tongue_dorsum/SRS024015.tar.bz2","7754c9d92adb8814c34a9e29e41afb16","6506136980"
"SRS024138","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS024138.scaffolds.fa.bz2","ffca3d0fa6c29311fe250f79b1e485c3","27902102","/data/Illumina/tongue_dorsum/SRS024138.tar.bz2","28cc7e309146d040aee82972e4b8ee12","6498343577"
"SRS024277","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS024277.scaffolds.fa.bz2","c60746361ee8dd20f96dd8ca1b44d7d9","23978712","/data/Illumina/tongue_dorsum/SRS024277.tar.bz2","b3d1eea58c826c07535dcb9eeaa0713a","7827546900"
"SRS024318","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS024318.scaffolds.fa.bz2","ba4f4d30df3448555a9d35ac9f57f187","33905606","/data/Illumina/tongue_dorsum/SRS024318.tar.bz2","14b2e472b23b54ea3aface2d2ba84090","4688006321"
"SRS024580","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS024580.scaffolds.fa.bz2","607418cda681b78bb5c70a7cbe6e4019","22972549","/data/Illumina/tongue_dorsum/SRS024580.tar.bz2","0573301108f1732a6ef6a6efead69a37","6031328132"
"SRS044373","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS044373.scaffolds.fa.bz2","3607248423cb29b5f38d805d7fb82bf0","31479200","/data/Illumina/tongue_dorsum/SRS044373.tar.bz2","e7776fc6cb0fd9690ee8c0e1403867ad","6649589799"
"SRS047219","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS047219.scaffolds.fa.bz2","d2e9d0007481717a9c54135811063b4b","33463544","/data/Illumina/tongue_dorsum/SRS047219.tar.bz2","97ea612549342cfed0859e9f44e3f622","5892787878"
"SRS051791","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS051791.scaffolds.fa.bz2","4361df7d694700082d1b3781bf1114c5","29957509","/data/Illumina/tongue_dorsum/SRS051791.tar.bz2","ee2ad30c8307c32f3dbc14fdacf473f4","6265846298"
"SRS053854","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS053854.scaffolds.fa.bz2","f870a0f6991de7fe33a5a32f7eb05a6e","25457390","/data/Illumina/tongue_dorsum/SRS053854.tar.bz2","8b370f130e3bced4424ef44b8b04897e","6228737237"
"SRS063288","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS063288.scaffolds.fa.bz2","36acb4047a1ba852d51771789bf0e14d","23896433","/data/Illumina/tongue_dorsum/SRS063288.tar.bz2","1a6e6fda3f978975990c9f9ef1d2ae3a","5035366104"
"SRS077736","tongue_dorsum","/data/HMASM/PGAs/tongue_dorsum/SRS077736.scaffolds.fa.bz2","ab69f8f81779928b3f17ee889ffad1df","17724261","/data/Illumina/tongue_dorsum/SRS077736.tar.bz2","8791c34c3f09ae46fcf4a093c5be2a67","5659358981"
"SRS011105","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS011105.scaffolds.fa.bz2","207b675388d67eae8e6d493e5c3a3e31","1080065","/data/Illumina/anterior_nares/SRS011105.tar.bz2","c64496438a5cd71c2443ceb352b2708e","273917947"
"SRS012291","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS012291.scaffolds.fa.bz2","42e2b790019885ccdc6e00688726fe8f","9123","/data/Illumina/anterior_nares/SRS012291.tar.bz2","12775f5df6e71961f1c544e84f6c7342","22919793"
"SRS013637","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS013637.scaffolds.fa.bz2","dfda270a537761b1c6dea85e3847a885","29733","/data/Illumina/anterior_nares/SRS013637.tar.bz2","5acc0e71e5031a4a07fd9c5ccc55bd4e","39696236"
"SRS014901","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS014901.scaffolds.fa.bz2","fbfa02dbbbf6f6a35bf31de899e1c533","2833137","/data/Illumina/anterior_nares/SRS014901.tar.bz2","7d0b7d4e22778141c9bd149e844efc4e","169551612"
"SRS015269","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS015269.scaffolds.fa.bz2","1c23fea2c0c6c009a0f25cea86a79efe","533013","/data/Illumina/anterior_nares/SRS015269.tar.bz2","7a56000f9a9306745066f5a2e16f4c3c","40433896"
"SRS015450","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS015450.scaffolds.fa.bz2","8e25c4a7c4ebc4b73a11ade42d0ff413","109684","/data/Illumina/anterior_nares/SRS015450.tar.bz2","eefc0dcf2d52ca5251b01860d54d2bb5","19861830"
"SRS015752","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS015752.scaffolds.fa.bz2","5f095915fdadcf87c8289c0bd1ef024b","1740870","/data/Illumina/anterior_nares/SRS015752.tar.bz2","7ac2968e0963e8c4b87593f9b72faf89","77260801"
"SRS016292","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS016292.scaffolds.fa.bz2","c5d13233d07239875fe2a383efd8ed10","1730811","/data/Illumina/anterior_nares/SRS016292.tar.bz2","5d9905f6c8516e0862078759db2e2d3f","85435039"
"SRS011061","stool","/data/HMASM/PGAs/stool/SRS011061.scaffolds.fa.bz2","fa5942b5669aa360c22c6cf143fde32b","26014986","/data/Illumina/stool/SRS011061.tar.bz2","4a03cd1a16a502ab840ffae8920361e7","6051841119"
"SRS011271","stool","/data/HMASM/PGAs/stool/SRS011271.scaffolds.fa.bz2","17ecb7d435431638115d7bbc7cc58553","51152162","/data/Illumina/stool/SRS011271.tar.bz2","edd5a1f7f4e2d3529622c935fc7c524e","9130425607"
"SRS013521","stool","/data/HMASM/PGAs/stool/SRS013521.scaffolds.fa.bz2","a183eb77e420bf58058045ad1dc3828f","26424036","/data/Illumina/stool/SRS013521.tar.bz2","2bbfb2bdf0e3b9fa14ced883364a71e0","7858782296"
"SRS013687","stool","/data/HMASM/PGAs/stool/SRS013687.scaffolds.fa.bz2","b6c00714f40ead298c7e1eecc08943a5","46828405","/data/Illumina/stool/SRS013687.tar.bz2","8d1a5f014822588004da1af7842d8a07","8263639495"
"SRS013800","stool","/data/HMASM/PGAs/stool/SRS013800.scaffolds.fa.bz2","8e8fab5da8a92a793c88a62e9724839e","36322041","/data/Illumina/stool/SRS013800.tar.bz2","dfe83bc44e52ab176367008ecd4a2802","7797737041"
"SRS014235","stool","/data/HMASM/PGAs/stool/SRS014235.scaffolds.fa.bz2","e43f1162765f690b92134799e69a66fa","64238279","/data/Illumina/stool/SRS014235.tar.bz2","097b85cd8e16cab99dbbf7ed9e7eda56","6682789189"
"SRS014287","stool","/data/HMASM/PGAs/stool/SRS014287.scaffolds.fa.bz2","9e9107b0474b32522b7b4f6878dc3cdc","32882141","/data/Illumina/stool/SRS014287.tar.bz2","caae15eb59387b5be3905e6fd03b8001","5206574371"
"SRS014683","stool","/data/HMASM/PGAs/stool/SRS014683.scaffolds.fa.bz2","d35fbbfe9c43eb4fa67747daa90006da","29150816","/data/Illumina/stool/SRS014683.tar.bz2","ea0f4a7dba761d0cf6e423f9dba9501b","5633455893"
"SRS015794","stool","/data/HMASM/PGAs/stool/SRS015794.scaffolds.fa.bz2","7519909fc3589656f6640cea40df8472","26507858","/data/Illumina/stool/SRS015794.tar.bz2","8364ab71b2d58f6b930608aa45ee89c6","8013438624"
"SRS016267","stool","/data/HMASM/PGAs/stool/SRS016267.scaffolds.fa.bz2","8d1f179c0fb195d849fa57b76e382079","16999064","/data/Illumina/stool/SRS016267.tar.bz2","f1363f7a77afb75c1b38599e07a355d9","7064591714"
"SRS016585","stool","/data/HMASM/PGAs/stool/SRS016585.scaffolds.fa.bz2","37959ff77d096e5a486ebae1546e7405","4951192","/data/Illumina/stool/SRS016585.tar.bz2","ae5b7e39122f50dd28ce9ced3cc9ab98","8506928512"
"SRS017247","stool","/data/HMASM/PGAs/stool/SRS017247.scaffolds.fa.bz2","cfd85e6eabfba8e8981f3cb30ce63cbc","17018183","/data/Illumina/stool/SRS017247.tar.bz2","54a5eab82e72db2a772b297fcd526442","5996742787"
"SRS018817","stool","/data/HMASM/PGAs/stool/SRS018817.scaffolds.fa.bz2","29933f1fa9f8bbd983f6241301229cd9","32891936","/data/Illumina/stool/SRS018817.tar.bz2","0ee123fb34329d1d93db9dd28877a03d","7221657008"
"SRS019397","stool","/data/HMASM/PGAs/stool/SRS019397.scaffolds.fa.bz2","0e83da32bbfba4084a719b3af9e39423","31298836","/data/Illumina/stool/SRS019397.tar.bz2","517815455f6fd1a1c99f44eb85355dfa","7632381867"
"SRS021948","stool","/data/HMASM/PGAs/stool/SRS021948.scaffolds.fa.bz2","7fdf2a5bf6b14889bb2c07fe2914b1d7","46981620","/data/Illumina/stool/SRS021948.tar.bz2","e4d15cb6bba07e5d02874ddd82e9ec4d","6968379247"
"SRS022524","stool","/data/HMASM/PGAs/stool/SRS022524.scaffolds.fa.bz2","721a6f7ac1f953664e5c18cab658db1c","28539400","/data/Illumina/stool/SRS022524.tar.bz2","dcc78176848245063e905ebcb3a442d5","1296094591"
"SRS023346","stool","/data/HMASM/PGAs/stool/SRS023346.scaffolds.fa.bz2","74e77210b4fd91ec8010ada5e7cbbad1","15507957","/data/Illumina/stool/SRS023346.tar.bz2","8b10815ef21bbe2946474a07e9f3393b","5493110094"
"SRS023914","stool","/data/HMASM/PGAs/stool/SRS023914.scaffolds.fa.bz2","2b5fad8d6fe021e0c8b69b7a30186f7b","45922411","/data/Illumina/stool/SRS023914.tar.bz2","1d1d8afaf49c84508b98a9918b3ebe8f","8775132332"
"SRS024075","stool","/data/HMASM/PGAs/stool/SRS024075.scaffolds.fa.bz2","97e4ce713909a1acdda2d96e290a9130","31220040","/data/Illumina/stool/SRS024075.tar.bz2","939929b8058d00adc2e0e6da9c31d92b","9874686091"
"SRS042284","stool","/data/HMASM/PGAs/stool/SRS042284.scaffolds.fa.bz2","67fab3e7c0db1b00f115f22162e8f42c","16598006","/data/Illumina/stool/SRS042284.tar.bz2","278de2c819a7b05c5d34fcbdcba4a424","4567639394"
"SRS043411","stool","/data/HMASM/PGAs/stool/SRS043411.scaffolds.fa.bz2","e2796450ed7fb23ffdb3ab0efd651f1a","31740118","/data/Illumina/stool/SRS043411.tar.bz2","5342570a831072df376caf0f18b8ab28","4377090854"
"SRS043701","stool","/data/HMASM/PGAs/stool/SRS043701.scaffolds.fa.bz2","d3e309eb7949bf1b73f00d8068969ad0","28333276","/data/Illumina/stool/SRS043701.tar.bz2","8f284e0601278a1e66ad83897aaa8676","8386458700"
"SRS045645","stool","/data/HMASM/PGAs/stool/SRS045645.scaffolds.fa.bz2","61dd47a0481d69010891c6256455e958","36381077","/data/Illumina/stool/SRS045645.tar.bz2","96be6fce6c216c76c28c60f156faa986","7608700061"
"SRS049164","stool","/data/HMASM/PGAs/stool/SRS049164.scaffolds.fa.bz2","8b3f365153e949659a8e7060d3e37972","42268059","/data/Illumina/stool/SRS049164.tar.bz2","3fffee8c4dcb718535f903cddb5f2b23","4413272733"
"SRS053398","stool","/data/HMASM/PGAs/stool/SRS053398.scaffolds.fa.bz2","cab457383ddec9e7d09d66be2a8043aa","39810950","/data/Illumina/stool/SRS053398.tar.bz2","3d835547e83211e9d6c9b16ea5e83236","6998958787"
"SRS056519","stool","/data/HMASM/PGAs/stool/SRS056519.scaffolds.fa.bz2","afc2f6038340a14386380b2361bd4550","28111055","/data/Illumina/stool/SRS056519.tar.bz2","f7e1d8b1bf57b5b5244279ad199fd088","8521882572"
